date,ticker,daily_return
2019-03-12,NVDA,0.008563887223413724
2019-03-13,NVDA,0.03753345058226887
2019-03-14,NVDA,-0.018147072441998424
2019-03-15,NVDA,0.02567044619981762
2019-03-18,NVDA,-0.005064627571232383
2019-03-19,NVDA,0.04001188967347291
2019-03-20,NVDA,-0.0074551243825482505
2019-03-21,NVDA,0.05470158042528239
2019-03-22,NVDA,-0.035011525992049486
2019-03-25,NVDA,-0.020957804821635007
2019-03-26,NVDA,0.017781358156902183
2019-03-27,NVDA,-0.0020920138511737463
2019-03-28,NVDA,0.004249290859654531
2019-03-29,NVDA,0.01303231583815645
2019-04-01,NVDA,0.015148519364234003
2019-04-02,NVDA,0.003949497277784264
2019-04-03,NVDA,0.030710777242933585
2019-04-04,NVDA,-0.001908932647739059
2019-04-05,NVDA,0.014289271387475155
2019-04-08,NVDA,0.004398785230601554
2019-04-09,NVDA,-0.013191351425855924
2019-04-10,NVDA,0.015005533242800961
2019-04-11,NVDA,-0.0029153358506702753
2019-04-12,NVDA,-0.007987931843804086
2019-04-15,NVDA,-0.027945886920650365
2019-04-16,NVDA,0.01900373663252064
2019-04-17,NVDA,-0.004888173637138893
2019-04-18,NVDA,-0.005285769002970397
2019-04-22,NVDA,0.011648102026051044
2019-04-23,NVDA,0.011672901476548647
2019-04-24,NVDA,0.002622532722967419
2019-04-25,NVDA,-0.022284171550284726
2019-04-26,NVDA,-0.04718810900150472
2019-04-29,NVDA,0.006962500856261933
2019-04-30,NVDA,0.009312670316001359
2019-05-01,NVDA,-0.002928009972174017
2019-05-02,NVDA,0.015071701318844388
2019-05-03,NVDA,-0.0009826529763635738
2019-05-06,NVDA,-0.017266984259253104
2019-05-07,NVDA,-0.037475932150160984
2019-05-08,NVDA,0.00467909230803043
2019-05-09,NVDA,-0.021446425249677326
2019-05-10,NVDA,-0.008049571880038853
2019-05-13,NVDA,-0.06142654109173984
2019-05-14,NVDA,0.02265689999638676
2019-05-15,NVDA,-0.015181501991580304
2019-05-16,NVDA,0.0038225672442031566
2019-05-17,NVDA,-0.022847825340002514
2019-05-20,NVDA,-0.030537385298172737
2019-05-21,NVDA,0.021812109850343653
2019-05-22,NVDA,-0.01844438303255036
2019-05-23,NVDA,-0.032063037630854274
2019-05-24,NVDA,-0.014729727650267255
2019-05-28,NVDA,-0.012538929367931329
2019-05-29,NVDA,-0.020860950586640725
2019-05-30,NVDA,-0.007632876674448785
2019-05-31,NVDA,-0.026238269342200304
2019-06-03,NVDA,-0.012402157893592336
2019-06-04,NVDA,0.06891900004109619
2019-06-05,NVDA,-0.012028020112365478
2019-06-06,NVDA,0.01769548677784294
2019-06-07,NVDA,0.01196270096797769
2019-06-10,NVDA,0.020137263373801728
2019-06-11,NVDA,0.015630524879646
2019-06-12,NVDA,-0.030182422599360548
2019-06-13,NVDA,0.01409021668487509
2019-06-14,NVDA,-0.024416649694840364
2019-06-17,NVDA,0.00269648846209547
2019-06-18,NVDA,0.054126509052994765
2019-06-19,NVDA,0.0015700169440828748
2019-06-20,NVDA,0.0064001220157003935
2019-06-21,NVDA,-0.015184917705218903
2019-06-24,NVDA,0.005930507816406916
2019-06-25,NVDA,-0.0077297861936588275
2019-06-26,NVDA,0.05135994067270455
2019-06-27,NVDA,0.024927873122243094
2019-06-28,NVDA,0.00612615794201532
2019-07-01,NVDA,0.011812919383000553
2019-07-02,NVDA,-0.023710657433492432
2019-07-03,NVDA,0.0032050963587095804
2019-07-05,NVDA,-0.015483487345792968
2019-07-08,NVDA,-0.018847963628413567
2019-07-09,NVDA,0.0006360744283981923
2019-07-10,NVDA,0.017481293568515355
2019-07-11,NVDA,0.03886042292044767
2019-07-12,NVDA,0.0079985348098639
2019-07-15,NVDA,-0.0020285320276904883
2019-07-16,NVDA,-0.0011356391891084172
2019-07-17,NVDA,0.015740380655163033
2019-07-18,NVDA,0.002769841921358429
2019-07-19,NVDA,-0.010224482151189318
2019-07-22,NVDA,0.017098316086496146
2019-07-23,NVDA,0.02533252850024259
2019-07-24,NVDA,0.017078526043509568
2019-07-25,NVDA,-0.02955351899008274
2019-07-26,NVDA,0.009747453204056455
2019-07-29,NVDA,-0.0014282352350565297
2019-07-30,NVDA,0.0036036858802142024
2019-07-31,NVDA,-0.03835831050972949
2019-08-01,NVDA,-0.02252236318871681
2019-08-02,NVDA,-0.022617301843786297
2019-08-05,NVDA,-0.06451998663307712
2019-08-06,NVDA,0.010345536516426224
2019-08-07,NVDA,0.010108165514164602
2019-08-08,NVDA,0.02839698252717837
2019-08-09,NVDA,-0.025780410174249813
2019-08-12,NVDA,-0.017706368573627507
2019-08-13,NVDA,0.0303729241095978
2019-08-14,NVDA,-0.03832107464503609
2019-08-15,NVDA,-0.00866270751439735
2019-08-16,NVDA,0.07252829706310093
2019-08-19,NVDA,0.07031840853879223
2019-08-20,NVDA,-0.017039324283478208
2019-08-21,NVDA,0.020015210425943453
2019-08-22,NVDA,0.001460152757373434
2019-08-23,NVDA,-0.052717481559003354
2019-08-26,NVDA,0.018529515896137383
2019-08-27,NVDA,-0.022060738128423463
2019-08-28,NVDA,-0.002598311666701658
2019-08-29,NVDA,0.03585124881075119
2019-08-30,NVDA,0.0030544516152730683
2019-09-03,NVDA,-0.019939508994683774
2019-09-04,NVDA,0.0279586855995142
2019-09-05,NVDA,0.0650633015211699
2019-09-06,NVDA,-0.0060645614482676136
2019-09-09,NVDA,0.010355490726877026
2019-09-10,NVDA,0.014847660057333512
2019-09-11,NVDA,0.006277929759858969
2019-09-12,NVDA,-0.0003254220111953421
2019-09-13,NVDA,-0.012644612330445115
2019-09-16,NVDA,-0.009508629490617815
2019-09-17,NVDA,0.004772297039614237
2019-09-18,NVDA,-0.006019911158693381
2019-09-19,NVDA,-0.016890496753564577
2019-09-20,NVDA,-0.024019786507158858
2019-09-23,NVDA,0.012449894693933095
2019-09-24,NVDA,-0.013211476049203918
2019-09-25,NVDA,0.03303737485952296
2019-09-26,NVDA,-0.004993647421343561
2019-09-27,NVDA,-0.031464817472103945
2019-09-30,NVDA,0.01344904937966529
2019-10-01,NVDA,-0.000402422242694489
2019-10-02,NVDA,-0.005517078926234875
2019-10-03,NVDA,0.04779230350112984
2019-10-04,NVDA,0.0036403246337655126
2019-10-07,NVDA,0.012969203238650362
2019-10-08,NVDA,-0.03851763149768905
2019-10-09,NVDA,0.019635035801546685
2019-10-10,NVDA,0.012838339234329199
2019-10-11,NVDA,0.016172475965692934
2019-10-14,NVDA,0.0029031729063857536
2019-10-15,NVDA,0.052752913294138226
2019-10-16,NVDA,-0.01099963497909695
2019-10-17,NVDA,0.0004121186779391106
2019-10-18,NVDA,-0.019558446028082432
2019-10-21,NVDA,0.028977816405160173
2019-10-22,NVDA,-0.002040496765064903
2019-10-23,NVDA,-0.0026582753865103115
2019-10-24,NVDA,0.009072288621492453
2019-10-25,NVDA,0.03901280460205303
2019-10-28,NVDA,0.011000313700187947
2019-10-29,NVDA,-0.018714928166766898
2019-10-30,NVDA,0.0003945236787896711
2019-10-31,NVDA,-0.009753999681936798
2019-11-01,NVDA,0.007810558387214117
2019-11-04,NVDA,0.03904423533357182
2019-11-05,NVDA,-0.00422811223795605
2019-11-06,NVDA,-0.009446228093794251
2019-11-07,NVDA,0.003419753875222531
2019-11-08,NVDA,-0.002687979600358603
2019-11-11,NVDA,0.0019251865814513547
2019-11-12,NVDA,0.00686895356752415
2019-11-13,NVDA,-0.004961638531508661
2019-11-14,NVDA,0.0058494593294371455
2019-11-15,NVDA,-0.0266933728632317
2019-11-18,NVDA,0.03961989134521904
2019-11-19,NVDA,-0.02020913085086895
2019-11-20,NVDA,0.01533736846257816
2019-11-21,NVDA,-0.0047354773173223785
2019-11-22,NVDA,0.0033779901164030512
2019-11-25,NVDA,0.048935722463798736
2019-11-26,NVDA,-0.019031751506632277
2019-11-27,NVDA,0.006456364676736159
2019-11-29,NVDA,-0.006873233205661133
2019-12-02,NVDA,-0.034557605377760536
2019-12-03,NVDA,-0.0075984408177778295
2019-12-04,NVDA,0.008475426061397728
2019-12-05,NVDA,-0.0032471530011146665
2019-12-06,NVDA,0.016431913249526975
2019-12-09,NVDA,0.0
2019-12-10,NVDA,0.00853101202455031
2019-12-11,NVDA,0.015702129895792227
2019-12-12,NVDA,0.03096539579537949
2019-12-13,NVDA,-0.00035685010278030393
2019-12-16,NVDA,0.005178653806582556
2019-12-17,NVDA,0.01394645493818425
2019-12-18,NVDA,0.005343842170746349
2019-12-19,NVDA,0.025925057867762114
2019-12-20,NVDA,0.016605558731226377
2019-12-23,NVDA,-0.002297632478199474
2019-12-24,NVDA,-0.0008377476715885068
2019-12-26,NVDA,0.002388988655314339
2019-12-27,NVDA,-0.00969920491427445
2019-12-30,NVDA,-0.019208942682432673
2019-12-31,NVDA,0.012826849366214699
2020-01-02,NVDA,0.019592267660147433
2020-01-03,NVDA,-0.0160060225200922
2020-01-06,NVDA,0.00419371353577036
2020-01-07,NVDA,0.012106373173347063
2020-01-08,NVDA,0.0018756534087598364
2020-01-09,NVDA,0.010982855381419743
2020-01-10,NVDA,0.005349121224807574
2020-01-13,NVDA,0.031352527719433754
2020-01-14,NVDA,-0.018652118098176573
2020-01-15,NVDA,-0.006915502778851779
2020-01-16,NVDA,0.013682607411225733
2020-01-17,NVDA,0.0014059772888879163
2020-01-21,NVDA,-0.005375634279812358
2020-01-22,NVDA,0.008751944511705911
2020-01-23,NVDA,0.010995232654619436
2020-01-24,NVDA,-0.00941220642822227
2020-01-27,NVDA,-0.04104117417170983
2020-01-28,NVDA,0.032347994413181036
2020-01-29,NVDA,-0.009799524180487573
2020-01-30,NVDA,0.0010995856854134622
2020-01-31,NVDA,-0.03815947583977708
2020-02-03,NVDA,0.016495462647869052
2020-02-04,NVDA,0.028294172285441954
2020-02-05,NVDA,0.014688671509766271
2020-02-06,NVDA,0.013917750938384765
2020-02-07,NVDA,-0.010462145396817224
2020-02-10,NVDA,0.0452324741532526
2020-02-11,NVDA,0.018709111516803434
2020-02-12,NVDA,0.01735809060145277
2020-02-13,NVDA,-0.00645793346269774
2020-02-14,NVDA,0.0702047807163999
2020-02-18,NVDA,0.0233958441042994
2020-02-19,NVDA,0.0611324833624467
2020-02-20,NVDA,-0.019065658725396673
2020-02-21,NVDA,-0.04739235880600712
2020-02-24,NVDA,-0.07069764605876672
2020-02-25,NVDA,-0.041093198816931964
2020-02-26,NVDA,0.021369868461345698
2020-02-27,NVDA,-0.05566548389719583
2020-02-28,NVDA,0.06916083351618174
2020-03-02,NVDA,0.02354922825603989
2020-03-03,NVDA,-0.03812887721315972
2020-03-04,NVDA,0.0700288691992128
2020-03-05,NVDA,-0.03943635339582918
2020-03-06,NVDA,-0.026528446142774387
2020-03-09,NVDA,-0.07743211135987993
2020-03-10,NVDA,0.06372256278395105
2020-03-11,NVDA,-0.05595985427500161
2020-03-12,NVDA,-0.12236776416969075
2020-03-13,NVDA,0.11340190491430646
2020-03-16,NVDA,-0.18452076229311154
2020-03-17,NVDA,0.10626263646357126
2020-03-18,NVDA,-0.06650721679135307
2020-03-19,NVDA,0.050044370128713433
2020-03-20,NVDA,-0.03390138134651377
2020-03-23,NVDA,0.03373024845718042
2020-03-24,NVDA,0.17156398599129363
2020-03-25,NVDA,-0.014286596760470283
2020-03-26,NVDA,0.047308833826302576
2020-03-27,NVDA,-0.017532446509820887
2020-03-30,NVDA,0.050884520171659675
2020-03-31,NVDA,-0.007492743911546418
2020-04-01,NVDA,-0.07788324764889831
2020-04-02,NVDA,0.051014216372985866
2020-04-03,NVDA,-0.04524983825934459
2020-04-06,NVDA,0.10040569591220905
2020-04-07,NVDA,-0.03491047067316888
2020-04-08,NVDA,0.030575671171917618
2020-04-09,NVDA,-0.014984229957329287
2020-04-13,NVDA,0.02624074845173796
2020-04-14,NVDA,0.052251440386764214
2020-04-15,NVDA,-0.010952781997592531
2020-04-16,NVDA,0.04935184225113076
2020-04-17,NVDA,-0.00807588861442754
2020-04-20,NVDA,-0.01802829048163923
2020-04-21,NVDA,-0.061104215114369365
2020-04-22,NVDA,0.06174150176160231
2020-04-23,NVDA,-0.0074784608538609465
2020-04-24,NVDA,0.0196471563299756
2020-04-27,NVDA,0.025864082501783514
2020-04-28,NVDA,-0.019254000133399507
2020-04-29,NVDA,0.024368590254311817
2020-04-30,NVDA,-0.020706469449488618
2020-05-01,NVDA,-0.032502961698423816
2020-05-04,NVDA,0.030094102591478933
2020-05-05,NVDA,0.00841078497548775
2020-05-06,NVDA,0.013787604758154659
2020-05-07,NVDA,0.02377529673313883
2020-05-08,NVDA,0.02502714423779162
2020-05-11,NVDA,0.032383988288231524
2020-05-12,NVDA,-0.03260812415785541
2020-05-13,NVDA,-0.0028835409419014635
2020-05-14,NVDA,0.03219776281811715
2020-05-15,NVDA,0.05731284308668738
2020-05-18,NVDA,0.030562802286384194
2020-05-19,NVDA,0.006313977623209066
2020-05-20,NVDA,0.018681325251761027
2020-05-21,NVDA,-0.0217112145723799
2020-05-22,NVDA,0.028603147581084176
2020-05-26,NVDA,-0.0341781069687912
2020-05-27,NVDA,-0.02208128111948615
2020-05-28,NVDA,-0.004486443879029078
2020-05-29,NVDA,0.045775404061184854
2020-06-01,NVDA,-0.007802021348972343
2020-06-02,NVDA,0.0021574024383310686
2020-06-03,NVDA,-0.006317157764941017
2020-06-04,NVDA,0.00011428763545318077
2020-06-05,NVDA,0.017509768184146512
2020-06-08,NVDA,-0.01289226039600666
2020-06-09,NVDA,0.02737041641722948
2020-06-10,NVDA,0.035458006522778085
2020-06-11,NVDA,-0.0609068936531173
2020-06-12,NVDA,0.015489214026486398
2020-06-15,NVDA,0.02700824111318867
2020-06-16,NVDA,-0.011473052495726055
2020-06-17,NVDA,0.01847069511076982
2020-06-18,NVDA,-0.001948754722837287
2020-06-19,NVDA,0.004691810895140369
2020-06-22,NVDA,0.028667699601031993
2020-06-23,NVDA,-0.008056181655331285
2020-06-24,NVDA,-0.022698450836121986
2020-06-25,NVDA,0.02755651808873072
2020-06-26,NVDA,-0.03530013030469359
2020-06-29,NVDA,0.0049153574218698814
2020-06-30,NVDA,0.03236436120037367
2020-07-01,NVDA,0.0033954921806464977
2020-07-02,NVDA,0.008630534971482806
2020-07-06,NVDA,0.02361542264023453
2020-07-07,NVDA,0.003303218498645899
2020-07-08,NVDA,0.034872299576864885
2020-07-09,NVDA,0.02868018243600612
2020-07-10,NVDA,-0.002830575459295881
2020-07-13,NVDA,-0.04074737563902742
2020-07-14,NVDA,0.03230646120657532
2020-07-15,NVDA,-0.014431009266111516
2020-07-16,NVDA,-0.009044312387423203
2020-07-17,NVDA,0.006586013181089756
2020-07-20,NVDA,0.030314285328399082
2020-07-21,NVDA,-0.017339559214325728
2020-07-22,NVDA,0.010674376669521424
2020-07-23,NVDA,-0.02960101874808485
2020-07-24,NVDA,0.0063917563166164815
2020-07-27,NVDA,0.022267123071030293
2020-07-28,NVDA,-0.019766827147751242
2020-07-29,NVDA,0.024472354659567985
2020-07-30,NVDA,0.014189851594701208
2020-07-31,NVDA,7.049476053544446e-05
2020-08-03,NVDA,0.03725935330574126
2020-08-04,NVDA,0.01975432150767431
2020-08-05,NVDA,0.005255031139457689
2020-08-06,NVDA,0.004319042153980268
2020-08-07,NVDA,-0.011997553490386892
2020-08-10,NVDA,-0.0030804072056377363
2020-08-11,NVDA,-0.02821322336571863
2020-08-12,NVDA,0.05440095142073331
2020-08-13,NVDA,0.0002402028275352297
2020-08-14,NVDA,0.010573995391420787
2020-08-17,NVDA,0.06684537087991771
2020-08-18,NVDA,-0.006180189686824988
2020-08-19,NVDA,-0.009971209043043494
2020-08-20,NVDA,0.0002062851791311271
2020-08-21,NVDA,0.04468325087568403
2020-08-24,NVDA,0.002897346778092613
2020-08-25,NVDA,0.0023388169751792365
2020-08-26,NVDA,0.0018039955360509285
2020-08-27,NVDA,-0.01133244340969597
2020-08-28,NVDA,0.04113787524308288
2020-08-31,NVDA,0.0172464070076368
2020-09-01,NVDA,0.033693401138408685
2020-09-02,NVDA,0.03802187239905552
2020-09-03,NVDA,-0.09277506442495187
2020-09-04,NVDA,-0.030194952941785203
2020-09-08,NVDA,-0.05620927494260808
2020-09-09,NVDA,0.06732159073481836
2020-09-10,NVDA,-0.031714719933726654
2020-09-11,NVDA,-0.011959686867776487
2020-09-14,NVDA,0.058181042145410755
2020-09-15,NVDA,0.009225537834365305
2020-09-16,NVDA,-0.036679316357124736
2020-09-17,NVDA,-0.004075148253046557
2020-09-18,NVDA,-0.022004331732987104
2020-09-21,NVDA,0.02690891398729134
2020-09-22,NVDA,0.009626641438841954
2020-09-23,NVDA,-0.04067156850315867
2020-09-24,NVDA,0.01849661135963765
2020-09-25,NVDA,0.04257782025586687
2020-09-28,NVDA,0.012525501936207828
2020-09-29,NVDA,0.014633648777165886
2020-09-30,NVDA,0.023042172225517854
2020-10-01,NVDA,0.006208176706778534
2020-10-02,NVDA,-0.0405632776452004
2020-10-05,NVDA,0.044421990899284225
2020-10-06,NVDA,0.006890181496625791
2020-10-07,NVDA,0.0165616813618239
2020-10-08,NVDA,-0.008969572241899204
2020-10-09,NVDA,-0.005491982621900537
2020-10-12,NVDA,0.03365985368961555
2020-10-13,NVDA,0.0015640293554211038
2020-10-14,NVDA,-0.010737899362395109
2020-10-15,NVDA,-0.008886252828571473
2020-10-16,NVDA,-0.01134575235937052
2020-10-19,NVDA,-0.0227165096883154
2020-10-20,NVDA,0.010946246082615962
2020-10-21,NVDA,-0.008849047600721804
2020-10-22,NVDA,-0.012107473559988424
2020-10-23,NVDA,0.01715814823039863
2020-10-26,NVDA,-0.03303837415984778
2020-10-27,NVDA,0.019442603300316996
2020-10-28,NVDA,-0.05745808322115753
2020-10-29,NVDA,0.03144078127891636
2020-10-30,NVDA,-0.03762281357014441
2020-11-02,NVDA,0.0037296637853705406
2020-11-03,NVDA,0.034874752764994854
2020-11-04,NVDA,0.05950707342617134
2020-11-05,NVDA,0.02651445467288771
2020-11-06,NVDA,0.028389940394432767
2020-11-09,NVDA,-0.06395078795616294
2020-11-10,NVDA,-0.06314747418664546
2020-11-11,NVDA,0.05074358148295932
2020-11-12,NVDA,0.002888129981104548
2020-11-13,NVDA,-0.01187153280188702
2020-11-16,NVDA,0.016413687273330035
2020-11-17,NVDA,-0.00688116686902196
2020-11-18,NVDA,0.0004842431070006814
2020-11-19,NVDA,0.0008564710756169269
2020-11-20,NVDA,-0.026227193215129452
2020-11-23,NVDA,0.003992323629556704
2020-11-24,NVDA,-0.01386992467787862
2020-11-25,NVDA,0.021377098312491682
2020-11-27,NVDA,0.002002285745343002
2020-11-30,NVDA,0.010575963126080445
2020-12-01,NVDA,-0.0008582125639207128
2020-12-02,NVDA,0.011538529402919107
2020-12-03,NVDA,-0.010671670993522397
2020-12-04,NVDA,0.012112012775876257
2020-12-07,NVDA,0.003576945445445956
2020-12-08,NVDA,-0.018869172286411384
2020-12-09,NVDA,-0.03140457791849882
2020-12-10,NVDA,0.0032094235579780417
2020-12-11,NVDA,0.003160676895110681
2020-12-14,NVDA,0.02270755597803209
2020-12-15,NVDA,0.0038883688861224286
2020-12-16,NVDA,-0.008831946800185397
2020-12-17,NVDA,0.007457117727849738
2020-12-18,NVDA,-0.005190855933947303
2020-12-21,NVDA,0.004539733766172116
2020-12-22,NVDA,-0.0040502111712927835
2020-12-23,NVDA,-0.02025894572478426
2020-12-24,NVDA,-0.001191447860906747
2020-12-28,NVDA,-0.007214985126484663
2020-12-29,NVDA,0.00335287639745796
2020-12-30,NVDA,0.015645225840107635
2020-12-31,NVDA,-0.006903512888875474
2021-01-04,NVDA,0.004481149696388131
2021-01-05,NVDA,0.02221004766259882
2021-01-06,NVDA,-0.05895304305768523
2021-01-07,NVDA,0.057830227125526656
2021-01-08,NVDA,-0.005039799279430768
2021-01-11,NVDA,0.02596650176934978
2021-01-12,NVDA,-0.010039368973205565
2021-01-13,NVDA,0.0034853924119284674
2021-01-14,NVDA,-0.024497800911350787
2021-01-15,NVDA,-0.025813888341350122
2021-01-19,NVDA,0.01288919119232168
2021-01-20,NVDA,0.026141697321724333
2021-01-21,NVDA,0.03753980569882387
2021-01-22,NVDA,-0.011177099062513851
2021-01-25,NVDA,-0.00432088571985656
2021-01-26,NVDA,-0.01596695821934324
2021-01-27,NVDA,-0.03851793615179211
2021-01-28,NVDA,0.010315074507507127
2021-01-29,NVDA,-0.004693101619805851
2021-02-01,NVDA,0.01903450844794996
2021-02-02,NVDA,0.02415566809517644
2021-02-03,NVDA,-0.0019362335172390388
2021-02-04,NVDA,0.009884760366029699
2021-02-05,NVDA,-0.005360537975498514
2021-02-08,NVDA,0.062375917525193
2021-02-09,NVDA,-0.012154817391965445
2021-02-10,NVDA,0.035125158615009866
2021-02-11,NVDA,0.03295110789977618
2021-02-12,NVDA,-0.01898252445008819
2021-02-16,NVDA,0.024663730153738683
2021-02-17,NVDA,-0.027674130381206474
2021-02-18,NVDA,-0.0051655797293672645
2021-02-19,NVDA,0.006574832203426029
2021-02-22,NVDA,-0.03823734208821372
2021-02-23,NVDA,-0.014889595141775902
2021-02-24,NVDA,0.025243841162569503
2021-02-25,NVDA,-0.08217787924245323
2021-02-26,NVDA,0.03058423204813554
2021-03-01,NVDA,0.009278568676908128
2021-03-02,NVDA,-0.0314628317640121
2021-03-03,NVDA,-0.04486704420418752
2021-03-04,NVDA,-0.033932900557204215
2021-03-05,NVDA,0.007376729262742243
2021-03-08,NVDA,-0.06967476408202555
2021-03-09,NVDA,0.08033309382941844
2021-03-10,NVDA,-0.004153202689072155
2021-03-11,NVDA,0.04212698933069059
2021-03-12,NVDA,-0.01058216861917638
2021-03-15,NVDA,0.026077273447510763
2021-03-16,NVDA,0.007580901574588017
2021-03-17,NVDA,0.003761895990976427
2021-03-18,NVDA,-0.046378936213432254
2021-03-19,NVDA,0.009687674949746983
2021-03-22,NVDA,0.026506919051289435
2021-03-23,NVDA,-0.00875925933846522
2021-03-24,NVDA,-0.032725809776860904
2021-03-25,NVDA,-0.00852252300069567
2021-03-26,NVDA,0.024251877522154297
2021-03-29,NVDA,0.00848948829734919
2021-03-30,NVDA,-0.005908230734095188
2021-03-31,NVDA,0.03701919420805111
2021-04-01,NVDA,0.0347236032746705
2021-04-05,NVDA,0.012724778629990663
2021-04-06,NVDA,-0.00900822524301359
2021-04-07,NVDA,0.020343979185009076
2021-04-08,NVDA,0.01226734380010952
2021-04-09,NVDA,0.0057972750463721745
2021-04-12,NVDA,0.056180561437850995
2021-04-13,NVDA,0.0309355386578114
2021-04-14,NVDA,-0.025670419155280677
2021-04-15,NVDA,0.05631012703018623
2021-04-16,NVDA,-0.013927343449558371
2021-04-19,NVDA,-0.03461121020230162
2021-04-20,NVDA,-0.012400767012847091
2021-04-21,NVDA,0.012474124736710834
2021-04-22,NVDA,-0.03321822848561207
2021-04-23,NVDA,0.027945645491968207
2021-04-26,NVDA,0.013936839740182227
2021-04-27,NVDA,-0.006218661889912158
2021-04-28,NVDA,-0.0068260902205548035
2021-04-29,NVDA,0.0031419384393567285
2021-04-30,NVDA,-0.020571466211776857
2021-05-03,NVDA,-0.011509180665789098
2021-05-04,NVDA,-0.032722918722761785
2021-05-05,NVDA,0.007473371808340401
2021-05-06,NVDA,0.004460955777609854
2021-05-07,NVDA,0.019916727150731006
2021-05-10,NVDA,-0.036895068025806
2021-05-11,NVDA,0.002838927025363036
2021-05-12,NVDA,-0.03828747939574617
2021-05-13,NVDA,-0.006777552405155984
2021-05-14,NVDA,0.0422786902504686
2021-05-17,NVDA,-0.005441282551787996
2021-05-18,NVDA,-0.010571356963171352
2021-05-19,NVDA,0.0035673685321879756
2021-05-20,NVDA,0.03887097329937195
2021-05-21,NVDA,0.025953899348666543
2021-05-24,NVDA,0.041372753748866176
2021-05-25,NVDA,0.0022897481723986868
2021-05-26,NVDA,0.003339295094855199
2021-05-27,NVDA,-0.013503300203939528
2021-05-28,NVDA,0.04884427164768357
2021-06-01,NVDA,0.0012314053438495787
2021-06-02,NVDA,0.0315869071342485
2021-06-03,NVDA,0.011413544041877
2021-06-04,NVDA,0.03585814647850394
2021-06-07,NVDA,0.002318035365782567
2021-06-08,NVDA,-0.009194489816712448
2021-06-09,NVDA,-0.005428976422414911
2021-06-10,NVDA,0.003845319091231314
2021-06-11,NVDA,0.022970152973470048
2021-06-14,NVDA,0.010855098503542271
2021-06-15,NVDA,-0.012778100491906863
2021-06-16,NVDA,0.0012224751032312575
2021-06-17,NVDA,0.04755703695658653
2021-06-18,NVDA,-0.000991595361067077
2021-06-21,NVDA,-0.011347238882293276
2021-06-22,NVDA,0.02493592794222166
2021-06-23,NVDA,0.009027226501319596
2021-06-24,NVDA,0.007779098477108004
2021-06-25,NVDA,-0.0090854108638182
2021-06-28,NVDA,0.05012846783302449
2021-06-29,NVDA,0.0020893894479998565
2021-06-30,NVDA,-0.0012111630868796297
2021-07-01,NVDA,0.010473832285284423
2021-07-02,NVDA,0.013605531597911114
2021-07-06,NVDA,0.010323632808126648
2021-07-07,NVDA,-0.01578617065405652
2021-07-08,NVDA,-0.023022184975376336
2021-07-09,NVDA,0.007411079577894331
2021-07-12,NVDA,0.023054823999873353
2021-07-13,NVDA,-0.012797271028730628
2021-07-14,NVDA,-0.020172682984015866
2021-07-15,NVDA,-0.04411233596943376
2021-07-16,NVDA,-0.04245700110998041
2021-07-19,NVDA,0.03407052216460493
2021-07-20,NVDA,-0.008932606272406884
2021-07-21,NVDA,0.0428754640372897
2021-07-22,NVDA,0.009479403847892254
2021-07-23,NVDA,-0.0018368724588142538
2021-07-26,NVDA,-0.013498249170029397
2021-07-27,NVDA,-0.004457621685067359
2021-07-28,NVDA,0.015358373661681357
2021-07-29,NVDA,0.008152386702033665
2021-07-30,NVDA,-0.008290123808436856
